year,name,sumrelig,pop,religions,relpop,othr,sumreligion,total
2005,BRA,176658254,183383000,islm,60876,176597378,176658254,1
2005,BRA,176658254,183383000,bud,281882,176376372,176658254,1
2005,BRA,176658254,183383000,zoro,0,176658254,176658254,1
2005,BRA,176658254,183383000,hind,4065,176654189,176658254,1
2005,BRA,176658254,183383000,sikh,0,176658254,176658254,1
2005,BRA,176658254,183383000,shnt,130475,176527779,176658254,1
2005,BRA,176658254,183383000,bah,25408,176632846,176658254,1
2005,BRA,176658254,183383000,tao,0,176658254,176658254,1
2005,BRA,176658254,183383000,jain,0,176658254,176658254,1
2005,BRA,176658254,183383000,conf,0,176658254,176658254,1
2005,BRA,176658254,183383000,sync,39508,176618746,176658254,1
2005,BRA,176658254,183383000,anm,3809784,172848470,176658254,1
2005,BRA,176658254,183383000,nonrelig,14826664,161831590,176658254,1
2005,BRA,176658254,183383000,othr,6724746,169933508,176658254,1
2005,BRU,376467,380000,chrst,37997,338470,376467,1
2005,BRU,376467,380000,jud,30,376437,376467,1
2005,BRU,376467,380000,islm,254600,121867,376467,1
2005,BRU,376467,380000,bud,49400,327067,376467,1
2005,BRU,376467,380000,zoro,0,376467,376467,1
2005,BRU,376467,380000,hind,0,376467,376467,1
2005,BRU,376467,380000,sikh,0,376467,376467,1
2005,BRU,376467,380000,shnt,0,376467,376467,1
2005,BRU,376467,380000,bah,0,376467,376467,1
2005,BRU,376467,380000,tao,0,376467,376467,1
2005,BRU,376467,380000,jain,0,376467,376467,1
2005,BRU,376467,380000,conf,0,376467,376467,1
2005,BRU,376467,380000,sync,15300,361167,376467,1
2005,BRU,376467,380000,anm,14794,361673,376467,1
2005,BRU,376467,380000,nonrelig,4346,372121,376467,1
2005,BRU,376467,380000,othr,3533,372934,376467,1
2005,BUI,7555148,7557000,chrst,6632591,922557,7555148,1
2005,BUI,7555148,7557000,jud,0,7555148,7555148,1
2005,BUI,7555148,7557000,islm,224601,7330547,7555148,1
2005,BUI,7555148,7557000,bud,0,7555148,7555148,1
2005,BUI,7555148,7557000,zoro,0,7555148,7555148,1
2005,BUI,7555148,7557000,hind,6422,7548726,7555148,1
2005,BUI,7555148,7557000,sikh,0,7555148,7555148,1
2005,BUI,7555148,7557000,shnt,0,7555148,7555148,1
2005,BUI,7555148,7557000,bah,6184,7548964,7555148,1
2005,BUI,7555148,7557000,tao,0,7555148,7555148,1
2005,BUI,7555148,7557000,jain,0,7555148,7555148,1
2005,BUI,7555148,7557000,conf,0,7555148,7555148,1
2005,BUI,7555148,7557000,sync,0,7555148,7555148,1
2005,BUI,7555148,7557000,anm,675000,6880148,7555148,1
2005,BUI,7555148,7557000,nonrelig,10350,7544798,7555148,1
2005,BUI,7555148,7557000,othr,1852,7553296,7555148,1
2005,BUL,7732427,7740000,chrst,6403059,1329368,7732427,1
2005,BUL,7732427,7740000,jud,2953,7729474,7732427,1
2005,BUL,7732427,7740000,islm,985578,6746849,7732427,1
2005,BUL,7732427,7740000,bud,0,7732427,7732427,1
2005,BUL,7732427,7740000,zoro,0,7732427,7732427,1
2005,BUL,7732427,7740000,hind,0,7732427,7732427,1
2005,BUL,7732427,7740000,sikh,0,7732427,7732427,1
2005,BUL,7732427,7740000,shnt,0,7732427,7732427,1
2005,BUL,7732427,7740000,bah,0,7732427,7732427,1
2005,BUL,7732427,7740000,tao,0,7732427,7732427,1
2005,BUL,7732427,7740000,jain,0,7732427,7732427,1
2005,BUL,7732427,7740000,conf,0,7732427,7732427,1
2005,BUL,7732427,7740000,sync,0,7732427,7732427,1
2005,BUL,7732427,7740000,anm,0,7732427,7732427,1
2005,BUL,7732427,7740000,nonrelig,340837,7391590,7732427,1
2005,BUL,7732427,7740000,othr,7573,7724854,7732427,1
2005,CAM,13205926,13661000,chrst,66012,13139914,13205926,1
2005,CAM,13205926,13661000,jud,0,13205926,13205926,1
2005,CAM,13205926,13661000,islm,266914,12939012,13205926,1
2005,CAM,13205926,13661000,bud,12792905,413021,13205926,1
2005,CAM,13205926,13661000,zoro,0,13205926,13205926,1
2005,CAM,13205926,13661000,hind,0,13205926,13205926,1
2005,CAM,13205926,13661000,sikh,0,13205926,13205926,1
2005,CAM,13205926,13661000,shnt,0,13205926,13205926,1
2005,CAM,13205926,13661000,bah,0,13205926,13205926,1
2005,CAM,13205926,13661000,tao,0,13205926,13205926,1
2005,CAM,13205926,13661000,jain,0,13205926,13205926,1
2005,CAM,13205926,13661000,conf,0,13205926,13205926,1
2005,CAM,13205926,13661000,sync,0,13205926,13205926,1
2005,CAM,13205926,13661000,anm,27598,13178328,13205926,1
2005,CAM,13205926,13661000,nonrelig,52497,13153429,13205926,1
2005,CAM,13205926,13661000,othr,455074,12750852,13205926,1
2005,CAN,32202025,32300000,chrst,26057640,6144385,32202025,1
2005,CAN,32202025,32300000,jud,341229,31860796,32202025,1
2005,CAN,32202025,32300000,islm,646000,31556025,32202025,1
2005,CAN,32202025,32300000,bud,605000,31597025,32202025,1
2005,CAN,32202025,32300000,zoro,5138,32196887,32202025,1
2005,CAN,32202025,32300000,hind,193800,32008225,32202025,1
2005,CAN,32202025,32300000,sikh,161500,32040525,32202025,1
2005,CAN,32202025,32300000,shnt,565,32201460,32202025,1
2005,CAN,32202025,32300000,bah,18687,32183338,32202025,1
2005,CAN,32202025,32300000,tao,3572,32198453,32202025,1
2005,CAN,32202025,32300000,jain,0,32202025,32202025,1
2005,CAN,32202025,32300000,conf,2551,32199474,32202025,1
2005,CAN,32202025,32300000,sync,0,32202025,32202025,1
2005,CAN,32202025,32300000,anm,66343,32135682,32202025,1
2005,CAN,32202025,32300000,nonrelig,4100000,28102025,32202025,1
2005,CAN,32202025,32300000,othr,97975,32104050,32202025,1
2005,CAO,17780586,17823000,chrst,8938935,8841651,17780586,1
2005,CAO,17780586,17823000,jud,0,17780586,17780586,1
2005,CAO,17780586,17823000,islm,3499500,14281086,17780586,1
2005,CAO,17780586,17823000,bud,326,17780260,17780586,1
2005,CAO,17780586,17823000,zoro,0,17780586,17780586,1
2005,CAO,17780586,17823000,hind,0,17780586,17780586,1
2005,CAO,17780586,17823000,sikh,0,17780586,17780586,1
2005,CAO,17780586,17823000,shnt,0,17780586,17780586,1
2005,CAO,17780586,17823000,bah,36500,17744086,17780586,1
2005,CAO,17780586,17823000,tao,0,17780586,17780586,1
2005,CAO,17780586,17823000,jain,0,17780586,17780586,1
2005,CAO,17780586,17823000,conf,0,17780586,17780586,1
2005,CAO,17780586,17823000,sync,695,17779891,17780586,1
2005,CAO,17780586,17823000,anm,5172740,12607846,17780586,1
2005,CAO,17780586,17823000,nonrelig,131890,17648696,17780586,1
2005,CAO,17780586,17823000,othr,42414,17738172,17780586,1
2005,CAP,458186,460000,chrst,438406,19780,458186,1
2005,CAP,458186,460000,jud,0,458186,458186,1
2005,CAP,458186,460000,islm,11400,446786,458186,1
2005,CAP,458186,460000,bud,0,458186,458186,1
2005,CAP,458186,460000,zoro,0,458186,458186,1
2005,CAP,458186,460000,hind,0,458186,458186,1
2005,CAP,458186,460000,sikh,0,458186,458186,1
2005,CAP,458186,460000,shnt,0,458186,458186,1
2005,CAP,458186,460000,bah,0,458186,458186,1
2005,CAP,458186,460000,tao,0,458186,458186,1
2005,CAP,458186,460000,jain,0,458186,458186,1
2005,CAP,458186,460000,conf,0,458186,458186,1
2005,CAP,458186,460000,sync,0,458186,458186,1
2005,CAP,458186,460000,anm,0,458186,458186,1
2005,CAP,458186,460000,nonrelig,8380,449806,458186,1
2005,CAP,458186,460000,othr,1814,456372,458186,1
2005,CDI,18702022,18750000,chrst,6091165,12610857,18702022,1
2005,CDI,18702022,18750000,jud,0,18702022,18702022,1
2005,CDI,18702022,18750000,islm,7337488,11364534,18702022,1
2005,CDI,18702022,18750000,bud,9049,18692973,18702022,1
2005,CDI,18702022,18750000,zoro,0,18702022,18702022,1
2005,CDI,18702022,18750000,hind,1448,18700574,18702022,1
2005,CDI,18702022,18750000,sikh,0,18702022,18702022,1
2005,CDI,18702022,18750000,shnt,0,18702022,18702022,1
2005,CDI,18702022,18750000,bah,27872,18674150,18702022,1
2005,CDI,18702022,18750000,tao,0,18702022,18702022,1
2005,CDI,18702022,18750000,jain,0,18702022,18702022,1
2005,CDI,18702022,18750000,conf,0,18702022,18702022,1
2005,CDI,18702022,18750000,sync,0,18702022,18702022,1
2005,CDI,18702022,18750000,anm,5100000,13602022,18702022,1
2005,CDI,18702022,18750000,nonrelig,135000,18567022,18702022,1
2005,CDI,18702022,18750000,othr,47978,18654044,18702022,1
2005,CEN,4087680,4101000,chrst,2017690,2069990,4087680,1
2005,CEN,4087680,4101000,jud,0,4087680,4087680,1
2005,CEN,4087680,4101000,islm,615150,3472530,4087680,1
2005,CEN,4087680,4101000,bud,0,4087680,4087680,1
2005,CEN,4087680,4101000,zoro,0,4087680,4087680,1
2005,CEN,4087680,4101000,hind,0,4087680,4087680,1
2005,CEN,4087680,4101000,sikh,0,4087680,4087680,1
2005,CEN,4087680,4101000,shnt,0,4087680,4087680,1
2005,CEN,4087680,4101000,bah,8500,4079180,4087680,1
2005,CEN,4087680,4101000,tao,0,4087680,4087680,1
2005,CEN,4087680,4101000,jain,0,4087680,4087680,1
2005,CEN,4087680,4101000,conf,0,4087680,4087680,1
2005,CEN,4087680,4101000,sync,0,4087680,4087680,1
2005,CEN,4087680,4101000,anm,1394340,2693340,4087680,1
2005,CEN,4087680,4101000,nonrelig,52000,4035680,4087680,1
2005,CEN,4087680,4101000,othr,13320,4074360,4087680,1
2005,CHA,9993439,10019000,chrst,3306270,6687169,9993439,1
2005,CHA,9993439,10019000,jud,0,9993439,9993439,1
2005,CHA,9993439,10019000,islm,5530260,4463179,9993439,1
2005,CHA,9993439,10019000,bud,1543,9991896,9993439,1
2005,CHA,9993439,10019000,zoro,0,9993439,9993439,1
2005,CHA,9993439,10019000,hind,0,9993439,9993439,1
2005,CHA,9993439,10019000,sikh,0,9993439,9993439,1
2005,CHA,9993439,10019000,shnt,0,9993439,9993439,1
2005,CHA,9993439,10019000,bah,20000,9973439,9993439,1
2005,CHA,9993439,10019000,tao,0,9993439,9993439,1
2005,CHA,9993439,10019000,jain,0,9993439,9993439,1
2005,CHA,9993439,10019000,conf,0,9993439,9993439,1
2005,CHA,9993439,10019000,sync,3286,9990153,9993439,1
2005,CHA,9993439,10019000,anm,1112280,8881159,9993439,1
2005,CHA,9993439,10019000,nonrelig,19800,9973639,9993439,1
2005,CHA,9993439,10019000,othr,25561,9967878,9993439,1
2005,CHL,15741211,16267000,chrst,14273550,1467661,15741211,1
2005,CHL,15741211,16267000,jud,20900,15720311,15741211,1
2005,CHL,15741211,16267000,islm,4000,15737211,15741211,1
2005,CHL,15741211,16267000,bud,2100,15739111,15741211,1
2005,CHL,15741211,16267000,zoro,0,15741211,15741211,1
2005,CHL,15741211,16267000,hind,0,15741211,15741211,1
2005,CHL,15741211,16267000,sikh,0,15741211,15741211,1
2005,CHL,15741211,16267000,shnt,0,15741211,15741211,1
2005,CHL,15741211,16267000,bah,0,15741211,15741211,1
2005,CHL,15741211,16267000,tao,0,15741211,15741211,1
2005,CHL,15741211,16267000,jain,0,15741211,15741211,1
2005,CHL,15741211,16267000,conf,0,15741211,15741211,1
2005,CHL,15741211,16267000,sync,0,15741211,15741211,1
2005,CHL,15741211,16267000,anm,90500,15650711,15741211,1
2005,CHL,15741211,16267000,nonrelig,1350161,14391050,15741211,1
2005,CHL,15741211,16267000,othr,525789,15215422,15741211,1
2005,CHN,1300233963,1303719936,chrst,75625755,1224608208,1300233963,1
2005,CHN,1300233963,1303719936,jud,2500,1300231463,1300233963,1
2005,CHN,1300233963,1303719936,islm,32592998,1267640965,1300233963,1
2005,CHN,1300233963,1303719936,bud,164268711,1135965252,1300233963,1
2005,CHN,1300233963,1303719936,zoro,0,1300233963,1300233963,1
2005,CHN,1300233963,1303719936,hind,18000,1300215963,1300233963,1
2005,CHN,1300233963,1303719936,sikh,22000,1300211963,1300233963,1
2005,CHN,1300233963,1303719936,shnt,0,1300233963,1300233963,1
2005,CHN,1300233963,1303719936,bah,0,1300233963,1300233963,1
2005,CHN,1300233963,1303719936,tao,4432647,1295801316,1300233963,1
2005,CHN,1300233963,1303719936,jain,0,1300233963,1300233963,1
2005,CHN,1300233963,1303719936,conf,0,1300233963,1300233963,1
2005,CHN,1300233963,1303719936,sync,547562373,752671590,1300233963,1
2005,CHN,1300233963,1303719936,anm,52000000,1248233963,1300233963,1
2005,CHN,1300233963,1303719936,nonrelig,423708979,876524984,1300233963,1
2005,CHN,1300233963,1303719936,othr,3485973,1296747990,1300233963,1
2005,COL,42712376,42889000,chrst,41606496,1105880,42712376,1
2005,COL,42712376,42889000,jud,7500,42704876,42712376,1
2005,COL,42712376,42889000,islm,25700,42686676,42712376,1
2005,COL,42712376,42889000,bud,1500,42710876,42712376,1
2005,COL,42712376,42889000,zoro,0,42712376,42712376,1
2005,COL,42712376,42889000,hind,7500,42704876,42712376,1
2005,COL,42712376,42889000,sikh,0,42712376,42712376,1
2005,COL,42712376,42889000,shnt,0,42712376,42712376,1
2005,COL,42712376,42889000,bah,43751,42668625,42712376,1
2005,COL,42712376,42889000,tao,0,42712376,42712376,1
2005,COL,42712376,42889000,jain,0,42712376,42712376,1
2005,COL,42712376,42889000,conf,0,42712376,42712376,1
2005,COL,42712376,42889000,sync,1200,42711176,42712376,1
2005,COL,42712376,42889000,anm,375394,42336982,42712376,1
2005,COL,42712376,42889000,nonrelig,643335,42069041,42712376,1
2005,COL,42712376,42889000,othr,176624,42535752,42712376,1
2005,COM,599835,600000,chrst,500,599335,599835,1
2005,COM,599835,600000,jud,0,599835,599835,1
2005,COM,599835,600000,islm,588339,11496,599835,1
2005,COM,599835,600000,bud,0,599835,599835,1
2005,COM,599835,600000,zoro,0,599835,599835,1
2005,COM,599835,600000,hind,0,599835,599835,1
2005,COM,599835,600000,sikh,0,599835,599835,1
2005,COM,599835,600000,shnt,0,599835,599835,1
2005,COM,599835,600000,bah,506,599329,599835,1
2005,COM,599835,600000,tao,0,599835,599835,1
2005,COM,599835,600000,jain,0,599835,599835,1
2005,COM,599835,600000,conf,0,599835,599835,1
2005,COM,599835,600000,sync,0,599835,599835,1
2005,COM,599835,600000,anm,8790,591045,599835,1
2005,COM,599835,600000,nonrelig,1700,598135,599835,1
2005,COM,599835,600000,othr,165,599670,599835,1
2005,CON,3368942,3406000,chrst,2865567,503375,3368942,1
2005,CON,3368942,3406000,jud,0,3368942,3368942,1
2005,CON,3368942,3406000,islm,69920,3299022,3368942,1
2005,CON,3368942,3406000,bud,142,3368800,3368942,1
2005,CON,3368942,3406000,zoro,0,3368942,3368942,1
2005,CON,3368942,3406000,hind,0,3368942,3368942,1
2005,CON,3368942,3406000,sikh,0,3368942,3368942,1
2005,CON,3368942,3406000,shnt,0,3368942,3368942,1
2005,CON,3368942,3406000,bah,21083,3347859,3368942,1
2005,CON,3368942,3406000,tao,0,3368942,3368942,1
2005,CON,3368942,3406000,jain,0,3368942,3368942,1
2005,CON,3368942,3406000,conf,0,3368942,3368942,1
2005,CON,3368942,3406000,sync,230,3368712,3368942,1
2005,CON,3368942,3406000,anm,198000,3170942,3368942,1
2005,CON,3368942,3406000,nonrelig,214000,3154942,3368942,1
2005,CON,3368942,3406000,othr,37058,3331884,3368942,1
2005,COS,4240940,4266000,chrst,4057108,183832,4240940,1
2005,COS,4240940,4266000,jud,2687,4238253,4240940,1
2005,COS,4240940,4266000,islm,0,4240940,4240940,1
2005,COS,4240940,4266000,bud,1135,4239805,4240940,1
2005,COS,4240940,4266000,zoro,0,4240940,4240940,1
2005,COS,4240940,4266000,hind,519,4240421,4240940,1
2005,COS,4240940,4266000,sikh,0,4240940,4240940,1
2005,COS,4240940,4266000,shnt,0,4240940,4240940,1
2005,COS,4240940,4266000,bah,0,4240940,4240940,1
2005,COS,4240940,4266000,tao,0,4240940,4240940,1
2005,COS,4240940,4266000,jain,0,4240940,4240940,1
2005,COS,4240940,4266000,conf,0,4240940,4240940,1
2005,COS,4240940,4266000,sync,22491,4218449,4240940,1
2005,COS,4240940,4266000,anm,0,4240940,4240940,1
2005,COS,4240940,4266000,nonrelig,157000,4083940,4240940,1
2005,COS,4240940,4266000,othr,25060,4215880,4240940,1
2005,CRO,4385586,4442000,chrst,4098533,287053,4385586,1
2005,CRO,4385586,4442000,jud,526,4385060,4385586,1
2005,CRO,4385586,4442000,islm,61127,4324459,4385586,1
2005,CRO,4385586,4442000,bud,0,4385586,4385586,1
2005,CRO,4385586,4442000,zoro,0,4385586,4385586,1
2005,CRO,4385586,4442000,hind,0,4385586,4385586,1
2005,CRO,4385586,4442000,sikh,0,4385586,4385586,1
2005,CRO,4385586,4442000,shnt,0,4385586,4385586,1
2005,CRO,4385586,4442000,bah,0,4385586,4385586,1
2005,CRO,4385586,4442000,tao,0,4385586,4385586,1
2005,CRO,4385586,4442000,jain,0,4385586,4385586,1
2005,CRO,4385586,4442000,conf,0,4385586,4385586,1
2005,CRO,4385586,4442000,sync,0,4385586,4385586,1
2005,CRO,4385586,4442000,anm,0,4385586,4385586,1
2005,CRO,4385586,4442000,nonrelig,225400,4160186,4385586,1
2005,CRO,4385586,4442000,othr,56414,4329172,4385586,1
2005,CUB,14661028,11243000,chrst,7520095,7140933,14661028,1
2005,CUB,14661028,11243000,jud,1200,14659828,14661028,1
2005,CUB,14661028,11243000,islm,7200,14653828,14661028,1
2005,CUB,14661028,11243000,bud,0,14661028,14661028,1
2005,CUB,14661028,11243000,zoro,0,14661028,14661028,1
2005,CUB,14661028,11243000,hind,11000,14650028,14661028,1
2005,CUB,14661028,11243000,sikh,0,14661028,14661028,1
2005,CUB,14661028,11243000,shnt,0,14661028,14661028,1
2005,CUB,14661028,11243000,bah,0,14661028,14661028,1
2005,CUB,14661028,11243000,tao,21501,14639527,14661028,1
2005,CUB,14661028,11243000,jain,0,14661028,14661028,1
2005,CUB,14661028,11243000,conf,0,14661028,14661028,1
2005,CUB,14661028,11243000,sync,5621500,9039528,14661028,1
2005,CUB,14661028,11243000,anm,0,14661028,14661028,1
2005,CUB,14661028,11243000,nonrelig,1478532,13182496,14661028,1
2005,CUB,14661028,11243000,othr,0,14661028,14661028,1
2005,CYP,779775,798000,chrst,576604,203171,779775,1
2005,CYP,779775,798000,jud,144,779631,779775,1
2005,CYP,779775,798000,islm,169999,609776,779775,1
2005,CYP,779775,798000,bud,0,779775,779775,1
2005,CYP,779775,798000,zoro,0,779775,779775,1
2005,CYP,779775,798000,hind,0,779775,779775,1
2005,CYP,779775,798000,sikh,0,779775,779775,1
2005,CYP,779775,798000,shnt,0,779775,779775,1
2005,CYP,779775,798000,bah,0,779775,779775,1
2005,CYP,779775,798000,tao,0,779775,779775,1
2005,CYP,779775,798000,jain,0,779775,779775,1
2005,CYP,779775,798000,conf,0,779775,779775,1
2005,CYP,779775,798000,sync,0,779775,779775,1
2005,CYP,779775,798000,anm,0,779775,779775,1
2005,CYP,779775,798000,nonrelig,33028,746747,779775,1
2005,CYP,779775,798000,othr,18225,761550,779775,1
2005,CZR,9701703,10234000,chrst,2675520,7026183,9701703,1
2005,CZR,9701703,10234000,jud,5611,9696092,9701703,1
2005,CZR,9701703,10234000,islm,2518,9699185,9701703,1
2005,CZR,9701703,10234000,bud,3413,9698290,9701703,1
2005,CZR,9701703,10234000,zoro,0,9701703,9701703,1
2005,CZR,9701703,10234000,hind,531,9701172,9701703,1
2005,CZR,9701703,10234000,sikh,0,9701703,9701703,1
2005,CZR,9701703,10234000,shnt,0,9701703,9701703,1
2005,CZR,9701703,10234000,bah,0,9701703,9701703,1
2005,CZR,9701703,10234000,tao,0,9701703,9701703,1
2005,CZR,9701703,10234000,jain,0,9701703,9701703,1
2005,CZR,9701703,10234000,conf,0,9701703,9701703,1
2005,CZR,9701703,10234000,sync,0,9701703,9701703,1
2005,CZR,9701703,10234000,anm,0,9701703,9701703,1
2005,CZR,9701703,10234000,nonrelig,7014110,2687593,9701703,1
2005,CZR,9701703,10234000,othr,532297,9169406,9701703,1
2005,DEN,5227868,5416000,chrst,4544945,682923,5227868,1
2005,DEN,5227868,5416000,jud,7000,5220868,5227868,1
2005,DEN,5227868,5416000,islm,200000,5027868,5227868,1
2005,DEN,5227868,5416000,bud,4423,5223445,5227868,1
2005,DEN,5227868,5416000,zoro,0,5227868,5227868,1
2005,DEN,5227868,5416000,hind,0,5227868,5227868,1
2005,DEN,5227868,5416000,sikh,0,5227868,5227868,1
2005,DEN,5227868,5416000,shnt,0,5227868,5227868,1
2005,DEN,5227868,5416000,bah,0,5227868,5227868,1
2005,DEN,5227868,5416000,tao,0,5227868,5227868,1
2005,DEN,5227868,5416000,jain,0,5227868,5227868,1
2005,DEN,5227868,5416000,conf,0,5227868,5227868,1
2005,DEN,5227868,5416000,sync,0,5227868,5227868,1
2005,DEN,5227868,5416000,anm,0,5227868,5227868,1
2005,DEN,5227868,5416000,nonrelig,471500,4756368,5227868,1
2005,DEN,5227868,5416000,othr,188132,5039736,5227868,1
2005,DJI,803714,805000,chrst,11125,792589,803714,1
2005,DJI,803714,805000,jud,0,803714,803714,1
2005,DJI,803714,805000,islm,784875,18839,803714,1
2005,DJI,803714,805000,bud,0,803714,803714,1
2005,DJI,803714,805000,zoro,0,803714,803714,1
2005,DJI,803714,805000,hind,321,803393,803714,1
2005,DJI,803714,805000,sikh,0,803714,803714,1
2005,DJI,803714,805000,shnt,0,803714,803714,1
2005,DJI,803714,805000,bah,693,803021,803714,1
2005,DJI,803714,805000,tao,0,803714,803714,1
2005,DJI,803714,805000,jain,0,803714,803714,1
2005,DJI,803714,805000,conf,0,803714,803714,1
2005,DJI,803714,805000,sync,0,803714,803714,1
2005,DJI,803714,805000,anm,0,803714,803714,1
2005,DJI,803714,805000,nonrelig,6700,797014,803714,1
2005,DJI,803714,805000,othr,1286,802428,803714,1
2005,DMA,68907,72386,chrst,64061,4846,68907,1
2005,DMA,68907,72386,jud,0,68907,68907,1
2005,DMA,68907,72386,islm,0,68907,68907,1
2005,DMA,68907,72386,bud,88,68819,68907,1
2005,DMA,68907,72386,zoro,0,68907,68907,1
2005,DMA,68907,72386,hind,68,68839,68907,1
2005,DMA,68907,72386,sikh,0,68907,68907,1
2005,DMA,68907,72386,shnt,0,68907,68907,1
2005,DMA,68907,72386,bah,0,68907,68907,1
2005,DMA,68907,72386,tao,0,68907,68907,1
2005,DMA,68907,72386,jain,0,68907,68907,1
2005,DMA,68907,72386,conf,0,68907,68907,1
2005,DMA,68907,72386,sync,0,68907,68907,1
2005,DMA,68907,72386,anm,0,68907,68907,1
2005,DMA,68907,72386,nonrelig,4690,64217,68907,1
2005,DMA,68907,72386,othr,3479,65428,68907,1
2005,DOM,9149266,9183984,chrst,7484946,1664320,9149266,1
2005,DOM,9149266,9183984,jud,100,9149166,9149266,1
2005,DOM,9149266,9183984,islm,2083,9147183,9149266,1
2005,DOM,9149266,9183984,bud,1705,9147561,9149266,1
2005,DOM,9149266,9183984,zoro,0,9149266,9149266,1
2005,DOM,9149266,9183984,hind,0,9149266,9149266,1
2005,DOM,9149266,9183984,sikh,0,9149266,9149266,1
2005,DOM,9149266,9183984,shnt,0,9149266,9149266,1
2005,DOM,9149266,9183984,bah,0,9149266,9149266,1
2005,DOM,9149266,9183984,tao,7315,9141951,9149266,1
2005,DOM,9149266,9183984,jain,0,9149266,9149266,1
2005,DOM,9149266,9183984,conf,0,9149266,9149266,1
2005,DOM,9149266,9183984,sync,0,9149266,9149266,1
2005,DOM,9149266,9183984,anm,0,9149266,9149266,1
2005,DOM,9149266,9183984,nonrelig,1653117,7496149,9149266,1
2005,DOM,9149266,9183984,othr,34718,9114548,9149266,1
2005,DRC,58992936,59077000,chrst,54270480,4722456,58992936,1
2005,DRC,58992936,59077000,jud,363,58992573,58992936,1
2005,DRC,58992936,59077000,islm,886155,58106781,58992936,1
2005,DRC,58992936,59077000,bud,3438,58989498,58992936,1
2005,DRC,58992936,59077000,zoro,0,58992936,58992936,1
2005,DRC,58992936,59077000,hind,80500,58912436,58992936,1
2005,DRC,58992936,59077000,sikh,0,58992936,58992936,1
2005,DRC,58992936,59077000,shnt,0,58992936,58992936,1
2005,DRC,58992936,59077000,bah,180000,58812936,58992936,1
2005,DRC,58992936,59077000,tao,0,58992936,58992936,1
2005,DRC,58992936,59077000,jain,0,58992936,58992936,1
2005,DRC,58992936,59077000,conf,0,58992936,58992936,1
2005,DRC,58992936,59077000,sync,0,58992936,58992936,1
2005,DRC,58992936,59077000,anm,3100000,55892936,58992936,1
2005,DRC,58992936,59077000,nonrelig,472000,58520936,58992936,1
2005,DRC,58992936,59077000,othr,84064,58908872,58992936,1
2005,DRV,83048194,83106000,chrst,8334760,74713434,83048194,1
2005,DRV,83048194,83106000,jud,0,83048194,83048194,1
2005,DRV,83048194,83106000,islm,88606,82959588,83048194,1
2005,DRV,83048194,83106000,bud,41553000,41495194,83048194,1
2005,DRV,83048194,83106000,zoro,0,83048194,83048194,1
2005,DRV,83048194,83106000,hind,47000,83001194,83048194,1
2005,DRV,83048194,83106000,sikh,0,83048194,83048194,1
2005,DRV,83048194,83106000,shnt,0,83048194,83048194,1
2005,DRV,83048194,83106000,bah,330000,82718194,83048194,1
2005,DRV,83048194,83106000,tao,0,83048194,83048194,1
2005,DRV,83048194,83106000,jain,0,83048194,83048194,1
2005,DRV,83048194,83106000,conf,0,83048194,83048194,1
2005,DRV,83048194,83106000,sync,805000,82243194,83048194,1
2005,DRV,83048194,83106000,anm,3800000,79248194,83048194,1
2005,DRV,83048194,83106000,nonrelig,28089828,54958366,83048194,1
2005,DRV,83048194,83106000,othr,57806,82990388,83048194,1
2005,ECU,13249755,13250000,chrst,12136581,1113174,13249755,1
2005,ECU,13249755,13250000,jud,1150,13248605,13249755,1
2005,ECU,13249755,13250000,islm,1350,13248405,13249755,1
2005,ECU,13249755,13250000,bud,5941,13243814,13249755,1
2005,ECU,13249755,13250000,zoro,0,13249755,13249755,1
2005,ECU,13249755,13250000,hind,0,13249755,13249755,1
2005,ECU,13249755,13250000,sikh,0,13249755,13249755,1
2005,ECU,13249755,13250000,shnt,0,13249755,13249755,1
2005,ECU,13249755,13250000,bah,1620,13248135,13249755,1
2005,ECU,13249755,13250000,tao,0,13249755,13249755,1
2005,ECU,13249755,13250000,jain,0,13249755,13249755,1
2005,ECU,13249755,13250000,conf,0,13249755,13249755,1
2005,ECU,13249755,13250000,sync,0,13249755,13249755,1
2005,ECU,13249755,13250000,anm,25000,13224755,13249755,1
2005,ECU,13249755,13250000,nonrelig,1078113,12171642,13249755,1
2005,ECU,13249755,13250000,othr,245,13249510,13249755,1
2005,EGY,72543110,73044000,chrst,8865270,63677840,72543110,1
2005,EGY,72543110,73044000,jud,0,72543110,72543110,1
2005,EGY,72543110,73044000,islm,63117840,9425270,72543110,1
2005,EGY,72543110,73044000,bud,0,72543110,72543110,1
2005,EGY,72543110,73044000,zoro,0,72543110,72543110,1
2005,EGY,72543110,73044000,hind,0,72543110,72543110,1
2005,EGY,72543110,73044000,sikh,0,72543110,72543110,1
2005,EGY,72543110,73044000,shnt,0,72543110,72543110,1
2005,EGY,72543110,73044000,bah,0,72543110,72543110,1
2005,EGY,72543110,73044000,tao,0,72543110,72543110,1
2005,EGY,72543110,73044000,jain,0,72543110,72543110,1
2005,EGY,72543110,73044000,conf,0,72543110,72543110,1
2005,EGY,72543110,73044000,sync,0,72543110,72543110,1
2005,EGY,72543110,73044000,anm,0,72543110,72543110,1
2005,EGY,72543110,73044000,nonrelig,560000,71983110,72543110,1
2005,EGY,72543110,73044000,othr,500890,72042220,72543110,1
2005,EQG,603329,609000,chrst,526785,76544,603329,1
2005,EQG,603329,609000,jud,0,603329,603329,1
